CaseID;Document;Entities;Annotations;Context
Case1755;REGDOC-2-2-4-Fitness-for-Duty-Vol-II-Managing-Alcohol-and-Drug-Use-eng.pdf.txt;human congestion; performance management series of regulatory documents, which also covers <B>human</B> factors, personnel
Case1756;REGDOC-3-5-4-Pre-Licensing-Review-eng.pdf.txt;weather incident;. This includes beyond-<B>design</B>-<B>basis</B> <B>accidents</B> and severe <B>accidents</B> ? To confirm that the <B>design</B>
Case1757;REGDOC-2-2-3-Initial-Certification-Examinations-eng.pdf.txt;safety systems blackout;  Regulatory Document REGDOC-2.2.3  © Canadian Nuclear <B>Safety</B> Commission (CNSC) 2014 PWGSC catalogue
Case1758;REGDOC-2-7-3-Radiation-Protection-Guidelines-for-Safe-Handling-of-Decedents.pdf.txt;protection of minors;                 June 2018  Radiation <B>Protection</B> Guidelines for Safe Handling of Decedents
Case1759;REGDOC-3-1-3-reporting-requirements-for-class-II-facilities-draft2-eng.pdf.txt;hazardous liquid emission; to monitor or control the release of a <B>hazardous</B> substance as required by any federal or provincial
Case1760;REGDOC-2-2-3-Personnel-Certification-Exposure-Device-Operators-March-2017.pdf.txt;death of many persons; states that ?The Commission may, in order to attain its objects, certify and decertify <B>persons</B> referred
Case1761;REGDOC-2-5-5-design-of-radiography-eng.pdf.txt;weather incident; Installations English 2017 Consult Physical <B>Design</B> <B>Design</B> of Industrial Radiography Installations
Case1762;REGDOC-1-5-1-application-guide-radiation-devices-eng.pdf.txt;traffic accident; Submit the emergency procedures to be followed in case of a transportation <B>accident</B> involving
Case1763;REGDOC-2-2-1-Human-Factors-eng.pdf.txt;weather incident; provisions; job-<B>design</B> features; work schedules; the <B>design</B> of written procedures; training
Case1764;REGDOC-3-1-2-reporting-requirements-for-non-nuclear-power-reactor-eng.pdf.txt;internal threat; as a result of the [yearly] <B>threat</B> and risk assessment, to the Commission within 60 days after completion
Case1765;REGDOC-3-5-1-Licensing-Process-for-Class-I-Nuclear-Facilities-and-Uranium-Mines-and-Mills-v2-eng.pdf.txt;suspicious object; and stakeholders of their facilities? activities, as well as events or incidents that may occur. Its <B>objective</B>
Case1766;REGDOC-2-2-5-Minimum-Staff-Complement-eng.pdf.txt;information channel blackout; for the renewal of a licence shall contain (a) the <B>information</B> required to be contained in an application
Case1767;REGDOC-2-5-5-design-of-radiography-eng.pdf.txt;information channel blackout; Protection Regulations. For more <B>information</B> on ALARA, see CNSC regulatory document G-129 rev. 1, Keeping
Case1768;REGDOC-3-6-Glossary-of-CNSC-Terminology-(update-of-August-2018).pdf.txt;weather incident; and techniques economically achievable. BDBA (AHD) See beyond-<B>design</B>-<B>basis</B> <B>accident</B>. BDBT (MHD) See beyond
Case1769;REGDOC-1-1-1-site-evaluation-and-site-preparation-eng.pdf.txt;human congestion; of the project on <B>human</B> health
Case1770;REGDOC-2-4-2-Probabilistic-Safety-Assessment-NPP-eng.pdf.txt;weather incident;-informed approach to the categorization of <B>accidents</B> ? one that considers a full spectrum of possible
Case1771;REGDOC2-2-4-Fitness-for-Duty-Managing-Worker-Fatigue-eng.pdf.txt;weather incident; 2.4  Safety analysis 2.5  Physical design 2.6  Fitness for service 2.7  <B>Radiation</B> protection 2.8
Case1772;PFUN-FNEP-2014-eng-Federal-Nuclear-Emergency-Plan.pdf.txt;weather incident; signifies that federal government institutions with <B>designated</B> roles and responsibilities in the Federal
Case1773;REGDOC-2-3-2-Accident-Management-v2-eng.pdf.txt;weather incident; findings from the CNSC Fukushima Task Force Report. This document supersedes REGDOC-2.3.2, <B>Severe</B> <B>Accident</B>
Case1774;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;access restricted areas; regulatory <B>areas</B>
Case1775;P-119_e.pdf.txt;compliance; the CNSC will take human factors into account during its licensing, <B>compliance</B> and standards-development
Case1776;P211_e.pdf.txt;damage to person; compliance by regulated <B>persons</B> with the applicable legally binding requirements. 3.0 POLICY STATEMENT Under
Case1777;REGDOC-2-12-3-Security-of-Nuclear-Substances-Sealed-Sources-ver2.pdf.txt;missing objects; and security <B>objectives</B> Security program sub sections Category 1 - High risk Category 2 - High risk
Case1778;REGDOC-2-5-5-design-of-radiography-eng.pdf.txt;information channel blackout; Additional <B>Information</B>
Case1779;REGDOC-2-2-5-Minimum-Staff-Complement-eng.pdf.txt;weather incident;, <B>design</B>-<B>basis</B> <B>accidents</B>, and/or emergencies;  2. The most resource-intensive initiating events
Case1780;REGDOC-2-5-5-design-of-radiography-eng.pdf.txt;object throwing;, forklifts or other conveyances ? providing overhead access capability to lift <B>objects</B> in and out
Case1781;REGDOC-3-2-2-Aboriginal-Engagement-version-1.1-eng.pdf.txt;water blackout; the activity described in the licence application have likely or potential impacts on land, <B>water</B>
Case1782;REGDOC-3-5-3-Regulatory-Fundamentals-eng.pdf.txt;participant threat; facilities and other regulated activities.   International obligations  5.8The CNSC <B>participates</B>
Case1783;REGDOC-3-6-Glossary-of-CNSC-Terminology-(update-of-August-2018).pdf.txt;hazardous emission;]) Minimum pollution prevention performance standards for which effluent and/or <B>emission</B> concentrations
Case1784;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;parking vehicles;-licensed activities should be considered. For example, layoffs in office staff or <B>parking</B> details
Case1785;G273_e.pdf.txt;privacy protection; that a licensee take any measure that the inspector considers necessary to <B>protect</B> the environment
Case1786;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;compliance; for the CNSC?s <B>compliance</B> program for that regulated facility or activity.  Where this document is part
Case1787;G228_e.pdf.txt;death of many persons; level is reached.Dose Action level  1 = The dose to <B>persons</B> when a designated action level, ?Action
Case1788;44019-G147E.pdf.txt;safety at work;  The Canadian Nuclear <B>Safety</B> Commission acknowledges the contributions of the <B>Working</B> Group on Internal
Case1789;REGDOC-1-5-1-application-guide-radiation-devices-eng.pdf.txt;sickness of many persons; of  Radiation Devices or Class II Prescribed Equipment   6   Name an individual only if that <B>person</B> is a sole
Case1790;REGDOC-2-2-4-Fitness-for-Duty-Vol-II-Managing-Alcohol-and-Drug-Use-eng.pdf.txt;access restricted areas; Alcohol and Drug Use, version 2   5  3.5 <B>Access</B> to assistance Licensees shall ensure that applicable
Case1791;REGDOC-2-4-1-Deterministic-Safety-Analysis-eng.pdf.txt;hazardous liquid emission; of the reactor facility design includes <B>hazards</B> analysis, deterministic safety analysis
Case1792;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;traffic accident; 7.9.3 <B>Accident</B> monitoring instrumentation
Case1793;REGDOC-2-3-2-Accident-Management-v2-eng.pdf.txt;compliance; performance at a regulated facility or activity, and establishes the basis for the CNSC?s <B>compliance</B>
Case1794;REGDOC-3-1-2-reporting-requirements-for-non-nuclear-power-reactor-eng.pdf.txt;safety systems blackout; of any <B>systems</B> that could result in a hazard to the health and <B>safety</B> of any person, or that could
Case1795;REGDOC-2-11-1-Waste-Management-Volume-III-Safety-Case-Long-Term-Radioactive-Management-ver2-eng.pdf.txt;privacy protection; CNSC regulatory documents, such as REGDOC-2.9.1, Environmental <B>Protection</B>: Environmental Principles
Case1796;REGDOC-3-1-2-reporting-requirements-for-non-nuclear-power-reactor-eng.pdf.txt;flood;. a situation or event (<B>flood</B>, fires, earthquakes, etc.) that requires the implementation of an emergency plan
Case1797;G-313_e.pdf.txt;weather incident;............................................................................... 9 7.2 Program <B>Design</B>
Case1798;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;safety systems blackout;) primarily address public health, <B>safety</B> and security, and protection of the environment related
Case1799;REGDOC-1_2_1__Guidance_on_Deep_Geological_Repository_Site_Characterization.pdf.txt;hazardous emission; that natural <B>hazard</B> events such as flooding, landslides and erosion would not impact the ability
Case1800;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;structural analysis; of radioactive sources being used at any one time  e. degree of automation 2. <B>structure</B>
Case1801;REGDOC-3-1-2-reporting-requirements-for-non-nuclear-power-reactor-eng.pdf.txt;hazardous emission; dosimetry records, effluent and <B>emission</B> monitoring records, security/access control records. Inadvertent
Case1802;REGDOC-2-5-7-Design-Testing-and-Performance-of-Exposure-Devices-eng.pdf.txt;weather incident;               August 2017    August 2017 REGDOC-2.5.7, <B>Design</B>, Testing and Performance of Exposure Devices
Case1803;REGDOC-3-5-3-Regulatory-Fundamentals-eng.pdf.txt;weather incident;, such that no potential human or mechanical <B>failure</B> relies exclusively on a single level of defence
Case1804;REGDOC-2-11-1-Waste-Management-Volume-III-Safety-Case-Long-Term-Radioactive-Management-ver2-eng.pdf.txt;weather incident; far into the future, such as glaciations. The <B>design</B> of the facility should be based on <B>design</B>-<B>basis</B>
Case1805;REGDOC-3-1-2-reporting-requirements-for-non-nuclear-power-reactor-eng.pdf.txt;weather incident;, or the use of any abnormal operating <B>procedures</B> or emergency operating <B>procedures</B>
Case1806;REGDOC-1-6-1-Licence-Application-Guide-Nuclear-substances-and-Radiation-Devices-version2-eng.pdf.txt;safety systems blackout; with the Nuclear <B>Safety</B> and Control Act (NSCA) and the regulations made under the NSCA, individuals wanting
Case1807;REGDOC2-1-2-safety-culture-final-eng.pdf.txt;security regulations disregard; with the Act, the <B>regulations</B> made under the Act or the licence, and any incident relating to <B>security</B>; and (d
Case1808;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;missing objects; of the Commission to disseminate <B>objective</B> scientific, technical and regulatory information
Case1809;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;internal threat; and with Canada?s <B>international</B> obligations. For each facility or activity that has direct
Case1810;REGDOC-2-6-1-Reliability-Programs-for-Nuclear-Power-Plants-eng.pdf.txt;schedule anomaly; periods of <B>scheduled</B> out-of-service and occurrences of initiating events). An assessment should
Case1811;REGDOC-2-4-1-Deterministic-Safety-Analysis-eng.pdf.txt;human stampede; to assess potential impacts on the conclusions of safety analyses ? <B>human</B> factors considerations
Case1812;GD-52_Design_Guide_for_Nuclear_Substance_Laboratories_and_Nuclear_Medicine_Rooms.pdf.txt;weather incident; occupy <B>several</B> different areas over the course of any given day, some of which may contribute far more
Case1813;REGDOC2-2-4-Fitness-for-Duty-Managing-Worker-Fatigue-eng.pdf.txt;traffic accident;) of the special safety systems or of the safety functions for <B>accident</B> mitigation  ? reduction in defence
Case1814;REGDOC-2-11-1-Waste-Management-Volume-III-Safety-Case-Long-Term-Radioactive-Management-ver2-eng.pdf.txt;data protection; at Class I nuclear facilities and uranium mines and mills ? CSA N288.7, Groundwater <B>protection</B>
Case1815;REGDOC-3-1-1-v2-Reporting-Requirements-for-Nuclear-Power-Plants-eng.pdf.txt;sickness of many persons; that ?Every <B>person</B> who, on reasonable grounds, believes that ?(a) ?a place or vehicle is contaminated
Case1816;Pub1091_web.pdf;security measure;records of all fire events, large and small, including reports of investigations;
Case1817;G228_e.pdf.txt;self protection; of the radiation <B>protection</B> program) that typically has more serious consequences than when a lower action
Case1818;GD-52_Design_Guide_for_Nuclear_Substance_Laboratories_and_Nuclear_Medicine_Rooms.pdf.txt;electrical power blackout;, <B>electrical</B> outlets, and fixture design considerations for radiation protected facilities.[4
Case1819;REGDOC-2-4-2-Probabilistic-Safety-Assessment-NPP-eng.pdf.txt;water damage; core <B>damage</B> states, and assessments of the risks of major radioactive releases to the environment
