CaseID;Document;Title;PreventiveMeasures;Incident;ReactiveMeasures
Case1038;REGDOC-2-2-4-Fitness-for-Duty-Vol-II-Managing-Alcohol-and-Drug-Use-eng.pdf.txt;tempTitle;;ProtectionOfMinors;
Case1039;REGDOC-2-2-4-Fitness-for-Duty-Vol-II-Managing-Alcohol-and-Drug-Use-eng.pdf.txt;tempTitle;;DeathOfManyPersons;
Case1040;REGDOC-2-2-4-Fitness-for-Duty-Vol-II-Managing-Alcohol-and-Drug-Use-eng.pdf.txt;tempTitle;;SafetyAtWork;
Case1041;REGDOC-2-2-4-Fitness-for-Duty-Vol-II-Managing-Alcohol-and-Drug-Use-eng.pdf.txt;tempTitle;;OffensiveUrination;
Case1042;REGDOC-2-2-4-Fitness-for-Duty-Vol-II-Managing-Alcohol-and-Drug-Use-eng.pdf.txt;tempTitle;;DesignBasisAccident;
Case1043;REGDOC-2-2-4-Fitness-for-Duty-Vol-II-Managing-Alcohol-and-Drug-Use-eng.pdf.txt;tempTitle;;DamageToPersons;
Case1044;REGDOC-2-2-4-Fitness-for-Duty-Vol-II-Managing-Alcohol-and-Drug-Use-eng.pdf.txt;tempTitle;;Duplication;
Case1045;REGDOC-2-2-4-Fitness-for-Duty-Vol-II-Managing-Alcohol-and-Drug-Use-eng.pdf.txt;tempTitle;;SelfProtection;
Case1046;REGDOC-2-2-4-Fitness-for-Duty-Vol-II-Managing-Alcohol-and-Drug-Use-eng.pdf.txt;tempTitle;;Radiation;
Case1047;REGDOC-2-2-4-Fitness-for-Duty-Vol-II-Managing-Alcohol-and-Drug-Use-eng.pdf.txt;tempTitle;;ExceedingSafetyLimit;
Case1048;REGDOC-2-2-4-Fitness-for-Duty-Vol-II-Managing-Alcohol-and-Drug-Use-eng.pdf.txt;tempTitle;;StructuralAnalysis;
Case1049;REGDOC-2-2-4-Fitness-for-Duty-Vol-II-Managing-Alcohol-and-Drug-Use-eng.pdf.txt;tempTitle;;DataProtection;
Case1050;REGDOC-2-2-4-Fitness-for-Duty-Vol-II-Managing-Alcohol-and-Drug-Use-eng.pdf.txt;tempTitle;;ExceedingParameters;
Case1051;REGDOC-2-2-4-Fitness-for-Duty-Vol-II-Managing-Alcohol-and-Drug-Use-eng.pdf.txt;tempTitle;;AccessRestrictedAreas;
Case1052;REGDOC-2-2-4-Fitness-for-Duty-Vol-II-Managing-Alcohol-and-Drug-Use-eng.pdf.txt;tempTitle;;Wastefulness;
Case1053;REGDOC-2-2-4-Fitness-for-Duty-Vol-II-Managing-Alcohol-and-Drug-Use-eng.pdf.txt;tempTitle;;FailureOfSafetySystem;
Case1054;REGDOC-2-2-4-Fitness-for-Duty-Vol-II-Managing-Alcohol-and-Drug-Use-eng.pdf.txt;tempTitle;;SecurityRegulationsDisregard;
Case1055;REGDOC-2-2-4-Fitness-for-Duty-Vol-II-Managing-Alcohol-and-Drug-Use-eng.pdf.txt;tempTitle;;AffectedSafetySystems;
Case1056;REGDOC-2-2-4-Fitness-for-Duty-Vol-II-Managing-Alcohol-and-Drug-Use-eng.pdf.txt;tempTitle;;ScheduleAnomaly;
Case1057;REGDOC-2-2-4-Fitness-for-Duty-Vol-II-Managing-Alcohol-and-Drug-Use-eng.pdf.txt;tempTitle;;MissingPeople;
Case1058;REGDOC-2-2-4-Fitness-for-Duty-Vol-II-Managing-Alcohol-and-Drug-Use-eng.pdf.txt;tempTitle;;SoundVolume;
Case1059;REGDOC-2-2-4-Fitness-for-Duty-Vol-II-Managing-Alcohol-and-Drug-Use-eng.pdf.txt;tempTitle;;TechnicalThreat;
Case1060;REGDOC-2-2-4-Fitness-for-Duty-Vol-II-Managing-Alcohol-and-Drug-Use-eng.pdf.txt;tempTitle;;LiquidEmission;
Case1061;REGDOC-2-2-4-Fitness-for-Duty-Vol-II-Managing-Alcohol-and-Drug-Use-eng.pdf.txt;tempTitle;;ExternalThreat;
Case1062;REGDOC-2-2-4-Fitness-for-Duty-Vol-II-Managing-Alcohol-and-Drug-Use-eng.pdf.txt;tempTitle;;TrafficAccident;
Case1063;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;Fire;
Case1064;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;WaterBlackout;
Case1065;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;InternalThreat;
Case1066;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;Noise;
Case1067;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;SevereAccident;
Case1068;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;HazardousEmission;
Case1069;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;IntentionalDisturbance;
Case1070;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;WeatherIncident;
Case1071;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;SicknessOfFewPersons;
Case1072;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;Compliance;
Case1073;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;ElectricalBlackout;
Case1074;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;ConstructionThreat;
Case1075;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;TerrorThreat;
Case1076;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;FogMachine;
Case1077;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;GasEmission;
Case1078;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;InfrastructuralThreat;
Case1079;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;SafetySystemsBlackout;
Case1080;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;PrivacyProtection;
Case1081;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;DisturbingVehicles;
Case1082;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;FallingHazard;
Case1083;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;ObjectThrowing;
Case1084;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;SicknessOfManyPersons;
Case1085;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;BeyondDesignBasisAccident;
Case1086;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;ParkingVehicles;
Case1087;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;TrafficObstacles;
Case1088;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;SevereExceedingFailure;
Case1089;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;ExcessiveNumberOfInjuries;
Case1090;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;SuspiciousObject;
Case1091;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;LowTemperature;
Case1092;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;InformationBlackout;
Case1093;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;StructuralCollapse;
Case1094;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;HighTemperature;
Case1095;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;AnticipatedIncident;
Case1096;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;TrafficStoppage;
Case1097;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;TrafficNearness;
Case1098;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;DivergenceFromProcedure;
Case1099;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;HumanStampede;
Case1100;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;MissingObjects;
Case1101;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;WaterNearness;
Case1102;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;Barrier;
Case1103;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;PeopleCrossing;
Case1104;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;HumanCongestion;
Case1105;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;FireAlarm;
Case1106;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;ProtectionOfMinors;
Case1107;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;VisitorThreat;
Case1108;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;DeathOfManyPersons;
Case1109;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;SafetyAtWork;
Case1110;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;ParticipantThreat;
Case1111;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;Wind;
Case1112;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;TrafficJam;
Case1113;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;BombThreat;
Case1114;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;Flood;
Case1115;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;DesignBasisAccident;
Case1116;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;DamageToPersons;
Case1117;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;Duplication;
Case1118;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;SelfProtection;
Case1119;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;FoodAndBeverages;
Case1120;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;Radiation;
Case1121;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;ExceedingSafetyLimit;
Case1122;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;Temperature;
Case1123;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;StructuralAnalysis;
Case1124;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;DataProtection;
Case1125;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;MalfunctionOfControlSystem;
Case1126;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;ExceedingParameters;
Case1127;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;WaterDamage;
Case1128;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;AccessRestrictedAreas;
Case1129;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;Wastefulness;
Case1130;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;FailureOfSafetySystem;
Case1131;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;SecurityRegulationsDisregard;
Case1132;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;ReligiousIntentionalDisturbance;
Case1133;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;AffectedSafetySystems;
Case1134;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;ScheduleAnomaly;
Case1135;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;MissingPeople;
Case1136;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;PoliticalIntentionalDisturbance;
Case1137;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;SoundVolume;
Case1138;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;BlockadeCrossing;
Case1139;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;TechnicalThreat;
Case1140;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;LiquidEmission;
Case1141;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;ExternalThreat;
Case1142;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;tempTitle;;TrafficAccident;
Case1143;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;Fire;
Case1144;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;WaterBlackout;
Case1145;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;InternalThreat;
Case1146;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;SevereAccident;
Case1147;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;WeatherIncident;
Case1148;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;SicknessOfFewPersons;
Case1149;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;Compliance;
Case1150;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;ElectricalBlackout;
Case1151;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;FogMachine;
Case1152;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;GasEmission;
Case1153;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;Omission;
Case1154;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;InfrastructuralThreat;
Case1155;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;GasExplosion;
Case1156;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;SafetySystemsBlackout;
Case1157;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;PrivacyProtection;
Case1158;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;FallingHazard;
Case1159;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;Delay;
Case1160;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;ObjectThrowing;
Case1161;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;SicknessOfManyPersons;
Case1162;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;BeyondDesignBasisAccident;
Case1163;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;ExcessiveNumberOfInjuries;
Case1164;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;SuspiciousObject;
Case1165;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;InformationBlackout;
Case1166;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;HighTemperature;
Case1167;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;AnticipatedIncident;
Case1168;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;DivergenceFromProcedure;
Case1169;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;HumanStampede;
Case1170;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;MissingObjects;
Case1171;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;WaterNearness;
Case1172;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;Missing;
Case1173;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;HumanCongestion;
Case1174;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;FireAlarm;
Case1175;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;ProtectionOfMinors;
Case1176;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;DeathOfManyPersons;
Case1177;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;SafetyAtWork;
Case1178;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;ParticipantThreat;
Case1179;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;DesignBasisAccident;
Case1180;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;DamageToPersons;
Case1181;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;SelfProtection;
Case1182;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;Radiation;
Case1183;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;ExceedingSafetyLimit;
Case1184;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;BombExplosion;
Case1185;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;StructuralAnalysis;
Case1186;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;DataProtection;
Case1187;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;Explosion;
Case1188;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;Leak;
Case1189;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;ExceedingParameters;
Case1190;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;WaterDamage;
Case1191;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;AccessRestrictedAreas;
Case1192;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;Wastefulness;
Case1193;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;SecurityRegulationsDisregard;
Case1194;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;AffectedSafetySystems;
Case1195;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;ScheduleAnomaly;
Case1196;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;MissingPeople;
Case1197;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;PoliticalIntentionalDisturbance;
Case1198;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;HeavyRain;
Case1199;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;TechnicalThreat;
Case1200;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;LiquidEmission;
Case1201;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;tempTitle;;TrafficAccident;
Case1202;GD-52_Design_Guide_for_Nuclear_Substance_Laboratories_and_Nuclear_Medicine_Rooms.pdf.txt;tempTitle;;Fire;
Case1203;GD-52_Design_Guide_for_Nuclear_Substance_Laboratories_and_Nuclear_Medicine_Rooms.pdf.txt;tempTitle;;WaterBlackout;
Case1204;GD-52_Design_Guide_for_Nuclear_Substance_Laboratories_and_Nuclear_Medicine_Rooms.pdf.txt;tempTitle;;InternalThreat;
Case1205;GD-52_Design_Guide_for_Nuclear_Substance_Laboratories_and_Nuclear_Medicine_Rooms.pdf.txt;tempTitle;;SevereAccident;
Case1206;GD-52_Design_Guide_for_Nuclear_Substance_Laboratories_and_Nuclear_Medicine_Rooms.pdf.txt;tempTitle;;HazardousEmission;
Case1207;GD-52_Design_Guide_for_Nuclear_Substance_Laboratories_and_Nuclear_Medicine_Rooms.pdf.txt;tempTitle;;WeatherIncident;
Case1208;GD-52_Design_Guide_for_Nuclear_Substance_Laboratories_and_Nuclear_Medicine_Rooms.pdf.txt;tempTitle;;SicknessOfFewPersons;
Case1209;GD-52_Design_Guide_for_Nuclear_Substance_Laboratories_and_Nuclear_Medicine_Rooms.pdf.txt;tempTitle;;Compliance;
Case1210;GD-52_Design_Guide_for_Nuclear_Substance_Laboratories_and_Nuclear_Medicine_Rooms.pdf.txt;tempTitle;;Glass;
Case1211;GD-52_Design_Guide_for_Nuclear_Substance_Laboratories_and_Nuclear_Medicine_Rooms.pdf.txt;tempTitle;;ElectricalBlackout;
Case1212;GD-52_Design_Guide_for_Nuclear_Substance_Laboratories_and_Nuclear_Medicine_Rooms.pdf.txt;tempTitle;;IceRain;
Case1213;GD-52_Design_Guide_for_Nuclear_Substance_Laboratories_and_Nuclear_Medicine_Rooms.pdf.txt;tempTitle;;ConstructionThreat;
Case1214;GD-52_Design_Guide_for_Nuclear_Substance_Laboratories_and_Nuclear_Medicine_Rooms.pdf.txt;tempTitle;;GasEmission;
Case1215;GD-52_Design_Guide_for_Nuclear_Substance_Laboratories_and_Nuclear_Medicine_Rooms.pdf.txt;tempTitle;;GasExplosion;
Case1216;GD-52_Design_Guide_for_Nuclear_Substance_Laboratories_and_Nuclear_Medicine_Rooms.pdf.txt;tempTitle;;SafetySystemsBlackout;
Case1217;GD-52_Design_Guide_for_Nuclear_Substance_Laboratories_and_Nuclear_Medicine_Rooms.pdf.txt;tempTitle;;PrivacyProtection;
Case1218;GD-52_Design_Guide_for_Nuclear_Substance_Laboratories_and_Nuclear_Medicine_Rooms.pdf.txt;tempTitle;;SicknessOfManyPersons;
Case1219;GD-52_Design_Guide_for_Nuclear_Substance_Laboratories_and_Nuclear_Medicine_Rooms.pdf.txt;tempTitle;;BeyondDesignBasisAccident;
Case1220;GD-52_Design_Guide_for_Nuclear_Substance_Laboratories_and_Nuclear_Medicine_Rooms.pdf.txt;tempTitle;;ParkingVehicles;
Case1221;GD-52_Design_Guide_for_Nuclear_Substance_Laboratories_and_Nuclear_Medicine_Rooms.pdf.txt;tempTitle;;TrafficObstacles;
Case1222;GD-52_Design_Guide_for_Nuclear_Substance_Laboratories_and_Nuclear_Medicine_Rooms.pdf.txt;tempTitle;;SevereExceedingFailure;
Case1223;GD-52_Design_Guide_for_Nuclear_Substance_Laboratories_and_Nuclear_Medicine_Rooms.pdf.txt;tempTitle;;ExcessiveNumberOfInjuries;
Case1224;GD-52_Design_Guide_for_Nuclear_Substance_Laboratories_and_Nuclear_Medicine_Rooms.pdf.txt;tempTitle;;LowTemperature;
Case1225;GD-52_Design_Guide_for_Nuclear_Substance_Laboratories_and_Nuclear_Medicine_Rooms.pdf.txt;tempTitle;;InformationBlackout;
Case1226;GD-52_Design_Guide_for_Nuclear_Substance_Laboratories_and_Nuclear_Medicine_Rooms.pdf.txt;tempTitle;;StructuralCollapse;
Case1227;GD-52_Design_Guide_for_Nuclear_Substance_Laboratories_and_Nuclear_Medicine_Rooms.pdf.txt;tempTitle;;HighTemperature;
Case1228;GD-52_Design_Guide_for_Nuclear_Substance_Laboratories_and_Nuclear_Medicine_Rooms.pdf.txt;tempTitle;;AnticipatedIncident;
Case1229;GD-52_Design_Guide_for_Nuclear_Substance_Laboratories_and_Nuclear_Medicine_Rooms.pdf.txt;tempTitle;;TrafficStoppage;
Case1230;GD-52_Design_Guide_for_Nuclear_Substance_Laboratories_and_Nuclear_Medicine_Rooms.pdf.txt;tempTitle;;TrafficNearness;
Case1231;GD-52_Design_Guide_for_Nuclear_Substance_Laboratories_and_Nuclear_Medicine_Rooms.pdf.txt;tempTitle;;DivergenceFromProcedure;
Case1232;GD-52_Design_Guide_for_Nuclear_Substance_Laboratories_and_Nuclear_Medicine_Rooms.pdf.txt;tempTitle;;HumanStampede;
Case1233;GD-52_Design_Guide_for_Nuclear_Substance_Laboratories_and_Nuclear_Medicine_Rooms.pdf.txt;tempTitle;;WaterNearness;
Case1234;GD-52_Design_Guide_for_Nuclear_Substance_Laboratories_and_Nuclear_Medicine_Rooms.pdf.txt;tempTitle;;Barrier;
Case1235;GD-52_Design_Guide_for_Nuclear_Substance_Laboratories_and_Nuclear_Medicine_Rooms.pdf.txt;tempTitle;;PeopleCrossing;
Case1236;GD-52_Design_Guide_for_Nuclear_Substance_Laboratories_and_Nuclear_Medicine_Rooms.pdf.txt;tempTitle;;HumanCongestion;
Case1237;GD-52_Design_Guide_for_Nuclear_Substance_Laboratories_and_Nuclear_Medicine_Rooms.pdf.txt;tempTitle;;FireAlarm;
Case1238;GD-52_Design_Guide_for_Nuclear_Substance_Laboratories_and_Nuclear_Medicine_Rooms.pdf.txt;tempTitle;;ProtectionOfMinors;
Case1239;GD-52_Design_Guide_for_Nuclear_Substance_Laboratories_and_Nuclear_Medicine_Rooms.pdf.txt;tempTitle;;DeathOfManyPersons;
